"x","y"
"266202.156242","1489047.00001"
"266200.343748","1489036.99999"
"266194.000007","1489028.875"
"266189.46876","1489018.875"
"266194.000007","1489000.74999"
"266201.250006","1488993.62499"
"266210.281256","1488988.99999"
"266220.250008","1488988.125"
"266230.21876","1488988.99999"
"266240.187488","1488987.25001"
"266250.15624","1488983.625"
"266253.781251","1488973.625"
"266247.437511","1488964.62499"
"266242.000006","1488955.49999"
"266248.343746","1488941.87501"
"266253.781251","1488932.875"
"266251.968757","1488922.87501"
"266242.906241","1488918.375"
"266232.937489","1488921.99999"
"266223.874996","1488926.49999"
"266214.812503","1488931.12499"
"266204.843751","1488934.75"
"266194.906242","1488932.875"
"266186.750008","1488926.49999"
"266185.843749","1488916.625"
"266193.093748","1488909.375"
"266200.343748","1488902.125"
"266200.343748","1488891.25001"
"266186.750008","1488881.24999"
"266175.874997","1488884.875"
"266168.624998","1488876.75001"
"266159.562505","1488872.25001"
"266150.499989","1488877.625"
"266140.562503","1488878.5"
"266132.406245","1488872.25001"
"266122.437494","1488869.50001"
"266112.468742","1488866.74999"
"266102.49999","1488870.375"
"266094.343755","1488876.75001"
"266087.999992","1488884.875"
"266078.062506","1488883.0"
"266068.093754","1488884.875"
"266060.843755","1488877.625"
"266053.593756","1488870.375"
"266043.625004","1488868.625"
"266036.375005","1488861.375"
"266039.999993","1488851.375"
"266041.81251","1488841.37501"
"266036.375005","1488837.75"
"266030.031241","1488835.0"
"266020.093756","1488830.5"
"266010.125004","1488826.87501"
"266001.968746","1488820.5"
"265994.718747","1488813.375"
"265993.812511","1488803.375"
"265997.437499","1488793.37501"
"265989.281242","1488786.12501"
"265986.562489","1488776.12499"
"265990.1875","1488765.25"
"265981.125007","1488759.87501"
"265974.781243","1488751.74999"
"265970.249997","1488742.62499"
"265961.218747","1488735.37499"
"265951.249995","1488731.75"
"265943.09376","1488725.49999"
"265940.375008","1488715.5"
"265933.125008","1488705.5"
"265927.687503","1488696.5"
"265924.062492","1488686.5"
"265921.34374","1488676.50001"
"265915.906257","1488667.5"
"265914.999999","1488656.62499"
"265913.187505","1488646.62499"
"265905.937506","1488639.375"
"265901.437502","1488629.5"
"265896.906256","1488620.37499"
"265892.375009","1488611.37501"
"265886.031245","1488603.125"
"265879.687505","1488595.00001"
"265877.875011","1488584.99999"
"265874.249999","1488575.12499"
"265867.906259","1488566.00001"
"265863.374989","1488557.0"
"265859.750001","1488547.00001"
"265849.781249","1488545.25"
"265839.843741","1488547.875"
"265831.687506","1488541.62499"
"265821.718754","1488538.87499"
"265813.562496","1488532.50001"
"265805.406239","1488526.125"
"265807.218756","1488516.25"
"265809.03125","1488506.25001"
"265801.781251","1488499.00001"
"265790.90624","1488490.875"
"265780.968755","1488492.625"
"265771.000003","1488491.75001"
"265766.468756","1488482.75"
"265769.187509","1488472.75001"
"265772.812497","1488462.74999"
"265764.656239","1488455.49999"
"265755.593746","1488450.125"
"265745.624994","1488448.24999"
"265728.406243","1488435.625"
"265718.468758","1488436.49999"
"265708.500006","1488438.37499"
"265699.43749","1488433.74999"
"265692.18749","1488426.5"
"265684.031256","1488420.25001"
"265678.593751","1488411.125"
"265671.343751","1488403.87501"
"265665.750007","1488395.5"
"265663.031255","1488388.25"
"265663.031255","1488377.37499"
"265660.312502","1488367.375"
"265658.531251","1488357.375"
"265648.5625","1488352.0"
"265640.406242","1488345.625"
"265634.062501","1488337.50001"
"265625.000008","1488331.99999"
"265615.031256","1488329.37499"
"265605.062504","1488327.50001"
"265597.843748","1488319.375"
"265592.406243","1488310.24999"
"265587.874997","1488301.25001"
"265585.156244","1488291.24999"
"265580.624997","1488282.25001"
"265576.093751","1488273.12501"
"265571.562504","1488264.125"
"265565.21874","1488256.00001"
"265560.687494","1488246.875"
"265551.625001","1488241.50001"
"265541.656249","1488242.375"
"265531.71874","1488246.00001"
"265522.656247","1488251.37501"
"265513.593754","1488256.875"
"265504.531261","1488261.375"
"265494.562509","1488263.25001"
"265484.593757","1488264.125"
"265474.656248","1488260.50001"
"265467.406249","1488252.375"
"265457.437497","1488254.125"
"265453.812509","1488264.125"
"265451.093757","1488274.12499"
"265442.03124","1488278.625"
"265432.062489","1488277.75"
"265422.09376","1488275.00001"
"265413.06251","1488269.49999"
"265405.812511","1488262.25"
"265400.375005","1488253.25001"
"265398.562488","1488243.24999"
"265400.375005","1488233.25"
"265403.999994","1488223.375"
"265409.437499","1488214.25"
"265415.781239","1488205.24999"
"265421.218745","1488196.12501"
"265425.718748","1488187.125"
"265431.156253","1488178.0"
"265425.718748","1488168.99999"
"265422.999995","1488159.0"
"265423.906254","1488149.125"
"265428.437501","1488140.0"
"265434.781241","1488131.87501"
"265440.218746","1488122.75"
"265445.656252","1488113.75"
"265446.56251","1488103.75"
"265446.56251","1488092.87499"
"265455.625003","1488088.37501"
"265462.875003","1488081.12501"
"265461.062508","1488071.12499"
"265454.718745","1488063.0"
"265451.093757","1488053.00001"
"265446.56251","1488044.0"
"265438.406252","1488037.62499"
"265433.875006","1488027.74999"
"265432.968747","1488017.75"
"265432.968747","1488006.87501"
"265430.249995","1487996.87499"
"265421.218745","1487992.37499"
"265412.156251","1487987.87501"
"265406.718746","1487978.75001"
"265402.1875","1487969.75"
"265397.656253","1487960.625"
"265390.406254","1487951.62499"
"265387.687501","1487941.625"
"265383.156255","1487932.62501"
"265379.531243","1487922.62499"
"265379.531243","1487911.75001"
"265377.718749","1487901.75001"
"265373.187503","1487892.75"
"265365.937504","1487884.62499"
"265355.999995","1487881.0"
"265351.468748","1487871.875"
"265350.56249","1487862.0"
"265346.937502","1487856.50001"
"265343.312491","1487850.125"
"265336.062491","1487842.00001"
"265330.625009","1487833.0"
"265328.812492","1487823.00001"
"265323.37501","1487813.87501"
"265317.031246","1487805.74999"
"265310.687506","1487797.625"
"265302.531248","1487791.24999"
"265296.21875","1487783.125"
"265291.687504","1487774.12499"
"265285.34374","1487765.87501"
"265277.187505","1487759.625"
"265270.843742","1487751.37501"
"265264.500001","1487743.24999"
"265257.250002","1487735.99999"
"265250.906261","1487727.875"
"265242.750003","1487721.5"
"265234.624989","1487712.49999"
"265226.468754","1487706.12501"
"265219.218755","1487698.87501"
"265210.156239","1487693.50001"
"265200.18751","1487690.74999"
"265190.218758","1487687.125"
"265181.187508","1487681.75001"
"265173.937509","1487673.5"
"265166.68751","1487666.25"
"265159.437511","1487659.0"
"265151.281253","1487651.75"
"265142.21876","1487646.375"
"265134.062502","1487640.0"
"265124.09375","1487636.37501"
"265115.0625","1487631.87501"
"265102.374996","1487629.12501"
"265092.406244","1487632.75"
"265087.874997","1487641.875"
"265081.531257","1487649.99999"
"265072.46874","1487658.12501"
"265061.624996","1487658.12501"
"265051.656244","1487656.375"
"265040.781257","1487652.75001"
"265030.812505","1487649.99999"
"265020.843754","1487646.375"
"265012.687496","1487640.0"
"265002.75001","1487636.37501"
"264992.781258","1487632.75"
"264984.625001","1487626.50001"
"264981.906248","1487616.49999"
"264981.906248","1487605.625"
"264982.812507","1487595.62501"
"264984.625001","1487585.62499"
"264988.249989","1487575.74999"
"264994.593752","1487567.50001"
"265001.843752","1487559.37499"
"265000.031258","1487549.49999"
"264992.781258","1487545.875"
"264990.968741","1487544.0"
"264984.625001","1487535.87501"
"264975.562507","1487531.37501"
"264965.593756","1487536.75"
"264958.343757","1487529.5"
"264949.28124","1487525.0"
"264940.24999","1487520.49999"
"264938.437496","1487510.5"
"264929.375003","1487506.0"
"264921.218745","1487499.62499"
"264916.687499","1487490.62501"
"264916.687499","1487479.75"
"264911.249993","1487470.62499"
"264903.999994","1487463.37499"
"264894.937501","1487458.0"
"264886.781243","1487451.62499"
"264879.56251","1487444.37499"
"264872.312511","1487437.12499"
"264863.249995","1487432.62501"
"264853.281243","1487422.62499"
"264843.312491","1487418.12499"
"264833.343739","1487420.87501"
"264823.406254","1487417.25"
"264817.06249","1487409.00001"
"264807.999997","1487413.62501"
"264798.031245","1487414.5"
"264793.499998","1487423.50001"
"264795.312493","1487433.5"
"264788.062493","1487440.75"
"264779.0","1487447.12501"
"264769.031248","1487448.875"
"264759.09374","1487452.50001"
"264751.84374","1487459.75001"
"264741.874989","1487458.87499"
"264731.90626","1487462.5"
"264721.937508","1487465.25"
"264713.78125","1487458.87499"
"264704.75","1487452.50001"
"264697.500001","1487443.5"
"264694.781249","1487433.5"
"264692.062496","1487423.50001"
"264697.500001","1487413.62501"
"264703.843742","1487405.375"
"264710.156239","1487397.25001"
"264712.874992","1487387.37501"
"264718.312497","1487378.25001"
"264723.750002","1487369.25"
"264728.281249","1487360.125"
"264733.718754","1487351.12499"
"264743.687506","1487347.5"
"264751.84374","1487341.125"
"264759.09374","1487333.0"
"264763.625009","1487323.875"
"264756.37501","1487316.625"
"264746.406258","1487315.75001"
"264736.437507","1487318.50001"
"264734.624989","1487308.50001"
"264737.343742","1487298.49999"
"264733.718754","1487288.62499"
"264736.437507","1487278.625"
"264731.90626","1487269.5"
"264722.843744","1487264.125"
"264711.968756","1487264.125"
"264702.031248","1487266.0"
"264693.87499","1487259.625"
"264692.062496","1487249.625"
"264689.343743","1487239.62501"
"264680.28125","1487228.75"
"264673.031251","1487220.625"
"264668.500004","1487211.625"
"264663.062499","1487202.5"
"264654.000006","1487197.125"
"264644.062497","1487193.50001"
"264642.250003","1487183.49999"
"264642.250003","1487182.625"
"264642.406242","1487172.99999"
"264642.406242","1487162.12501"
"264636.062501","1487153.875"
"264631.531255","1487144.87501"
"264627.906244","1487134.87499"
"264622.468739","1487125.87501"
"264614.312504","1487119.5"
"264602.531258","1487117.74999"
"264593.500008","1487113.125"
"264588.968761","1487104.12501"
"264582.624998","1487096.0"
"264572.656246","1487098.625"
"264563.593753","1487104.12501"
"264553.625001","1487102.25001"
"264547.28126","1487094.12499"
"264543.656249","1487084.24999"
"264533.71874","1487086.87499"
"264524.656247","1487092.37501"
"264514.687495","1487096.87499"
"264504.718744","1487096.0"
"264499.281238","1487086.87499"
"264491.125004","1487080.62501"
"264479.343758","1487085.12501"
"264471.218743","1487078.75"
"264462.15625","1487084.24999"
"264457.625004","1487093.25"
"264449.468746","1487099.62501"
"264440.406253","1487094.12499"
"264431.343759","1487089.62499"
"264421.375008","1487093.25"
"264411.437499","1487090.50001"
"264401.468747","1487092.37501"
"264391.499995","1487095.00001"
"264383.343761","1487088.75"
"264373.375009","1487085.12501"
"264363.406257","1487083.25001"
"264356.156258","1487090.50001"
"264350.749996","1487081.5"
"264340.781244","1487084.24999"
"264331.718751","1487088.75"
"264321.749999","1487086.87499"
"264310.874989","1487090.50001"
"264300.90626","1487086.87499"
"264290.968751","1487090.50001"
"264281.0","1487086.87499"
"264271.031248","1487090.50001"
"264262.87499","1487096.0"
"264261.968755","1487095.00001"
"264252.906238","1487089.62499"
"264242.93751","1487090.50001"
"264233.000001","1487094.12499"
"264221.218755","1487100.5"
"264211.250003","1487103.25"
"264201.281252","1487102.25001"
"264191.3125","1487100.5"
"264181.343748","1487101.37499"
"264171.406239","1487102.25001"
"264163.250005","1487096.0"
"264159.624994","1487086.0"
"264148.750006","1487086.0"
"264137.874996","1487086.0"
"264127.906244","1487088.75"
"264118.843751","1487084.24999"
"264113.437489","1487075.12499"
"264107.093748","1487066.12501"
"264097.124997","1487062.5"
"264086.250009","1487062.5"
"264076.281258","1487064.25"
"264065.406247","1487064.25"
"264055.468739","1487067.0"
"264045.50001","1487069.75"
"264035.531258","1487073.37501"
"264025.562506","1487077.0"
"264015.593755","1487078.75"
"264005.625003","1487079.625"
"263996.593753","1487084.24999"
"263987.531259","1487088.75"
"263979.375002","1487095.00001"
"263970.312509","1487099.62501"
"263960.343757","1487103.25"
"263950.375005","1487105.875"
"263941.312489","1487101.37499"
"263933.187497","1487095.00001"
"263923.218745","1487094.12499"
"263915.062511","1487086.87499"
"263900.562489","1487077.0"
"263890.593761","1487074.25"
"263880.625009","1487072.375"
"263869.781242","1487072.375"
"263859.81249","1487075.12499"
"263850.749997","1487080.62501"
"263838.062492","1487082.37499"
"263829.906258","1487076.00001"
"263822.656258","1487068.75001"
"263813.625008","1487064.25"
"263806.375009","1487057.00001"
"263797.312493","1487052.5"
"263787.343741","1487053.37499"
"263775.562495","1487062.5"
"263764.687508","1487062.5"
"263755.656258","1487057.00001"
"263745.687506","1487052.5"
"263738.437507","1487044.37501"
"263734.812496","1487034.37499"
"263732.093743","1487024.375"
"263725.750002","1487016.25001"
"263710.343746","1487005.375"
"263702.187511","1486998.99999"
"263693.156261","1486992.75"
"263686.812497","1486984.49999"
"263678.656239","1486978.25"
"263668.687511","1486977.24999"
"263661.437511","1486970.12501"
"263656.000006","1486961.00001"
"263655.093748","1486950.125"
"263656.000006","1486940.125"
"263652.374995","1486930.25"
"263654.187489","1486920.25001"
"263651.46876","1486910.24999"
"263646.031254","1486901.25001"
"263641.343746","1486891.87499"
"263639.531252","1486887.37501"
"263637.718758","1486877.37499"
"263633.187511","1486868.24999"
"263625.968755","1486860.99999"
"263618.718756","1486853.74999"
"263611.468757","1486846.62501"
"263605.124993","1486836.62499"
"263595.156241","1486833.875"
"263585.18749","1486831.125"
"263575.218761","1486829.37499"
"263566.187511","1486824.87499"
"263561.656241","1486815.75001"
"263554.406242","1486808.50001"
"263545.343749","1486802.125"
"263535.374997","1486799.5"
"263525.406245","1486798.49999"
"263515.437493","1486795.87499"
"263514.531258","1486785.875"
"263510.93749","1486775.875"
"263500.968761","1486774.125"
"263492.812503","1486767.75001"
"263487.374998","1486758.75"
"263481.031258","1486750.49999"
"263473.781258","1486743.25"
"263464.718742","1486737.875"
"263455.656249","1486733.375"
"263446.624999","1486727.875"
"263441.187494","1486718.875"
"263434.843753","1486710.75001"
"263427.593754","1486703.50001"
"263418.531261","1486697.99999"
"263409.468744","1486692.625"
"263402.218745","1486684.37501"
"263392.28126","1486680.75"
"263379.593755","1486676.24999"
"263370.531239","1486671.74999"
"263361.468746","1486667.25001"
"263352.406252","1486662.75001"
"263342.437501","1486660.875"
"263333.406251","1486656.375"
"263327.06251","1486648.25001"
"263323.437499","1486638.24999"
"263316.1875","1486630.99999"
"263313.468747","1486624.62501"
"263309.843759","1486622.875"
"263301.687501","1486616.49999"
"263292.625008","1486611.125"
"263286.281244","1486602.87501"
"263281.749998","1486593.00001"
"263279.031245","1486582.99999"
"263278.12501","1486573.0"
"263278.12501","1486562.12501"
"263269.999995","1486555.75"
"263260.031243","1486553.125"
"263251.875009","1486546.75"
"263241.906257","1486543.12501"
"263232.84374","1486538.62501"
"263224.687506","1486532.25"
"263219.250001","1486523.24999"
"263212.937503","1486515.0"
"263207.499998","1486506.0"
"263202.062493","1486496.875"
"263193.906258","1486490.62501"
"263187.562494","1486482.49999"
